,users_id,users_name,users_last_name,users_last_name_2,users_initial,users_years,users_gender,users_sector,users_ccaa,users_prov,users_prox,users_phone,users_mail,users_lang,users_lgtb,users_family,users_relig,users_politic,users_vegan,users_pets,users_smoke,users_env,users_range,users_budget,users_sqr_m,users_bath,users_outs,users_facil,users_drive,users_max_p,accion,activo,ajedrez,alegre,alternativa,amable,animales,antiguedades,apasionado,arte,artesanias,astrologia,astronomia,atento,aventura,aventurero,aves,badminton,bailarin,baile,baloncesto,beatboxing,beisbol,belico,bingo,biologia,blogging,blues,bolero,bolillo,bolos,bordado,boxeo,bricolage,buceo,calmado,cantante,canto,carpinteria,cartas,casino,caza,ceramica,cerveza,ciclismo,cienciaficcion,cine,cinefilo,clasica,cocina,colaborador,comedia,comics,comprador,conciertos,copla,corazon,correr,cosplay,costura,creativo,crimen,croche,crossfit,crucigramas,cultura,dardos,decidido,deportista,dibujo,disfraces,divertido,documental,drama,electronica,empatico,emprendedor,entustiasta,escritura,esqui,excursionismo,excursionista,familiar,fantasia,fiestero,filatelia,filologia,fisica,flamenco,flexible,folk,foodie,fotografia,fotografo,fronton,fumadores,futbol,gamer,ganchillo,gastronomia,generoso,gimnasio,golf,gospel,gracioso,hipica,historia,historica,hogar,honesto,iglesia,india,instrumental,instrumentos,jardineria,jazz,latina,libros,literatura,lounge,macrame,madrugador,magia,manualidades,matematicas,meditacion,mediterranea,mesa,metal,mexicana,misterio,moda,modelismo,montanismo,motociclismo,museos,musica,musical,natacion,negro,nocturno,numismatica,opera,optimista,ordenado,oriental,pachangueo,padel,pesca,petanca,pintura,piraguismo,playa,poesia,poker,politica,practico,proactivo,punk,puntocruz,quimica,rb,reciclaje,reggae,relajado,remo,reposteria,robotica,rock,rol,romantica,rompecabezas,saludable,sensato,sociable,socializar,soul,suspense,tarot,teatro,tecnologia,tejido,telenovelas,tenis,tenismesa,terror,trabajo,tratofacil,turismo,vegano,vegetariano,viajar,viajero,videojuegos,vino,vivo,voluntariado,western,yeye,yoga,zarzuela,zoologia
10,11,Guadalupe,Alonso,Segovia,G. A.,66,hombre,seguridad,Extremadura,Cáceres,misma provincia,+34747139867,guadalupe_alonso@clix.pt,Castellano,no acepto,Grupo,acepto,no acepto,Común,no acepto,no acepto,costa,+80,900,600,privado,['jardin'],"['recreativos' 'lavavajillas' 'barbacoa' 'cocina' 'padel' 'huerto'
 'gimnasio' 'tenis' 'trastero' 'spa' 'rehabilitacion' 'piscina'
 'baloncesto' 'lavanderia' 'futbolin' 'futbol' 'hipica' 'salacine'
 'cubierta']",False,<9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,2,0,0,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0
11,12,Obdulia,Benavides,Soto,O. B.,66,mujer,ingenieria,Galicia,Pontevedra,misma comunidad,+34706889418,obdulia_benavides@noos.fr,Galego,no acepto,Individual,acepto,acepto,Vegetariano,acepto,no acepto,costa,60-70,800,700,compartido,['jardin' 'piscina'],['lavanderia' 'golf' 'futbolin' 'garage' 'padel' 'spa' 'barbacoa' 'huerto'],True,<6,0,1,0,0,2,0,0,2,0,0,0,0,1,3,0,0,0,2,5,0,0,3,1,0,0,0,3,0,2,0,5,2,0,0,0,4,5,0,3,0,0,3,0,0,0,0,3,0,0,3,0,1,0,0,4,0,0,2,0,0,0,4,4,0,0,0,0,5,3,0,0,0,4,2,0,1,0,0,0,0,0,0,4,2,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,3,4,5,0,0,4,2,1,1,0,0,0,0,0,2,0,3,0,0,2,5,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,2,0,0,0,0,0,2,2,5,5,0,0,0,0,1,0,0,1,0,0,0
12,13,Ramón,Fortuny,Canals,R. F.,84,hombre,cine,Castilla-La Mancha,Ciudad Real,misma provincia,+34732137272,ramón_fortuny@club-internet.fr,Castellano,no acepto,Familia,no acepto,acepto,Común,no acepto,no acepto,costa,70-80,800,550,compartido,['terraza'],['barbacoa' 'hipica'],True,<3,0,0,5,0,0,0,0,0,0,0,0,0,2,1,1,0,5,1,0,0,0,0,1,0,0,0,0,2,1,0,1,3,1,1,0,4,5,0,5,0,0,4,1,5,0,2,0,0,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,5,0,2,0,3,0,1,0,1,0,1,2,4,0,0,4,4,4,0,2,0,2,0,0,0,2,3,0,0,3,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,3,0,2,0,2,0,3,1,1,0,0,0,0,2,0,0,5,1,1,0,3,3,0,0,0,0,0,0,5,0,0,3,0,1,1,4,0,3,0,4,0,0,0,4,0,0,3,0,2,4,5,0,0,0,0,0,3,0,1,0,2,0,0,2,0,1,5,3,1,0,1,2,0,0,5,0,0,0,2,0,3,3,3,5,0,0,0,5,0,0
13,14,Bilal,Rubben,,B. R.,72,otro,enseñanza,Ciudad Autónoma de Melilla,Melilla,misma provincia,+34733363471,bilal_rubben@yahoo.com,Nederlandse,no acepto,Individual,no acepto,acepto,Vegano,acepto,no acepto,montaña,50-60,700,350,privado,['no'],['barbacoa' 'gimnasio' 'garage' 'baloncesto'],True,<9,0,1,0,0,0,0,0,0,0,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,1,0,5,0,0,0,0,0,0,3,0,0,0,5,4,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,5,0,0,1,0,1,0,5,0,5,0,0,0,0,5,1,0,2,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,0,0,4,0,0,5,0,0,0,4,0,0,5,1,0
14,15,Luana,Gaspar,Paiva,L. G.,60,mujer,construccion,Islas Baleares,Islas Baleares,todo el país,+34708678578,luana_gaspar@googlemail.com,Português,no acepto,Grupo,no acepto,acepto,Común,acepto,no acepto,montaña,70-80,500,200,privado,['terraza'],"['lavanderia' 'salamanualidades' 'golf' 'spa' 'zonasverdes' 'baloncesto'
 'futbol' 'tenis' 'salacine' 'lavavajillas' 'piscina' 'recreativos'
 'hipica' 'cubierta']",True,<9,2,0,1,0,2,4,4,0,0,1,0,5,5,3,0,1,2,0,1,0,4,2,5,3,2,0,1,4,0,3,0,5,2,0,5,0,1,4,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,2,0,0,0,0,0,5,1,0,0,4,0,1,4,0,0,0,0,0,5,5,0,0,0,0,3,2,0,0,0,2,0,3,0,5,0,2,1,0,0,5,0,4,4,4,5,0,3,0,0,4,0,0,0,3,0,0,2,2,0,0,5,2,3,0,0,1,2,1,3,4,0,2,0,0,0,5,5,0,0,0,4,0,3,0,3,5,0,0,3,0,0,0,4,0,0,3,4,0,0,2,0,0,0,4,0,3,4,0,0,0,2,0,0,2,3,0,0,2,0,0,0,1,4,0,5,0,5,3,0,3,0,2,0,0,2
15,16,Kerry,Walton,,K. W.,61,mujer,otro,Ciudad Autónoma de Melilla,Melilla,misma comunidad,+34722390330,kerry_walton@hotmail.com,English,no acepto,Individual,acepto,acepto,Vegetariano,no acepto,no acepto,costa,60-70,1300,900,privado,['terraza'],"['trastero' 'pingpong' 'garage' 'billar' 'padel' 'futbol' 'golf' 'buffet'
 'gimnasio' 'baloncesto' 'futbolin' 'piscina' 'recreativos' 'cocina'
 'lavavajillas' 'huerto' 'salacine' 'hipica' 'lavanderia' 'zonasverdes'
 'barbacoa' 'salamanualidades' 'spa' 'tenis' 'esqui']",True,<6,0,0,2,3,0,0,3,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,5,2,0,0,4,2,1,3,0,0,0,0,1,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,2,1,0,1,0,0,5,4,0,0,3,0,0,1,0,0,0,0,4,0,5,1,4,0,0,1,0,0,3,5,3,0,0,0,0,3,0,1,0,2,3,0,0,2,5,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,3,4,0,2,4,0,3,1,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,4,3,4,0,1,0,4,2,0,3,0,2,0,0,2,3,2,4,0,3,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,3,3,0,0
16,17,Sabine,Pasquier,,S. P.,77,mujer,cine,Comunidad de Madrid,Madrid,misma provincia,+34712671648,sabine_pasquier@hotmail.com,Français,acepto,Individual,acepto,no acepto,Común,no acepto,acepto,costa,60-70,900,850,privado,['no'],['rehabilitacion'],False,<6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,4,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0
17,18,Ona,Lobato,Quintanilla,O. L.,67,mujer,enseñanza,Andalucía,Córdoba,misma provincia,+34611449816,ona_lobato@hotmail.com,Català,acepto,Familia,no acepto,no acepto,Común,no acepto,no acepto,costa,+80,300,300,privado,['piscina'],"['lavanderia' 'tenis' 'huerto' 'zonasverdes' 'barbacoa' 'baloncesto'
 'rehabilitacion' 'cubierta' 'pingpong' 'cocina' 'buffet'
 'salamanualidades' 'salacine' 'esqui' 'spa' 'hipica' 'padel' 'gimnasio'
 'futbol' 'billar' 'lavavajillas' 'recreativos' 'piscina' 'garage' 'golf'
 'futbolin']",True,<9,0,0,1,0,0,5,3,0,0,0,5,2,0,0,0,0,0,5,5,4,0,2,5,0,0,0,0,3,0,3,0,0,0,5,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,5,0,0,1,3,0,0,4,0,2,0,0,5,2,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,1,2,1,0,0,0,4,0,0,2,0,0,0,5,0,4,0,0,0,0,0,2,0,4,4,3,0,0,0,0,0,0,0,0,0,3,5,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3,0,0,0,0,4,1,0,0,1,1,4,0,0
18,19,Sebastián,Gallo,Colom,S. G.,62,hombre,empresariales,Castilla y León,Soria,misma comunidad,+34748227148,sebastián_gallo@hotmail.co.uk,Castellano,no acepto,Individual,acepto,acepto,Vegano,no acepto,acepto,interior,60-70,700,500,privado,['no'],[],False,<3,3,0,0,4,3,4,0,0,0,0,5,0,3,2,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,1,3,0,0,2,0,0,3,4,0,1,0,5,4,0,0,3,0,0,0,0,0,0,0,0,5,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,0,4,0,0,2,0,0,0,0,1,0,0,1,4,2,0,4,0,0,0,1,1,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,5,0,3,0,0,3
19,20,Nélida,Criado,Bárcena,N. C.,61,mujer,enseñanza,Comunidad Valenciana,Valencia,misma provincia,+34747680444,nélida_criado@yahoo.com,Castellano,no acepto,Individual,acepto,no acepto,Común,acepto,no acepto,interior,70-80,300,200,compartido,['jardin' 'terraza'],['esqui' 'garage' 'lavavajillas'],True,<3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5,0,0,5,0,0,0,0,0,0,2,0,0,4,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
20,21,Darren,Lee,,D. L.,69,hombre,forestal,Castilla y León,Soria,misma comunidad,+34728817427,darren_lee@virgilio.it,English,no acepto,Familia,acepto,acepto,Común,acepto,acepto,costa,50-60,1500,50,privado,['piscina'],"['huerto' 'pingpong' 'garage' 'salacine' 'trastero' 'barbacoa'
 'zonasverdes' 'rehabilitacion' 'esqui' 'gimnasio' 'spa' 'golf'
 'baloncesto' 'salamanualidades' 'hipica' 'tenis' 'recreativos' 'buffet'
 'padel']",False,<9,3,0,3,0,4,5,2,0,0,0,4,5,0,5,0,0,0,0,3,3,2,0,2,0,0,0,0,0,0,0,5,2,3,5,0,5,5,2,3,4,0,0,4,0,1,0,5,0,5,1,5,0,2,0,4,0,0,0,1,4,1,5,5,3,2,0,0,4,3,4,1,4,0,0,2,0,0,1,0,0,1,5,0,0,4,4,4,0,0,0,0,0,4,0,5,0,1,0,0,1,0,2,0,2,0,0,1,0,0,0,0,2,4,1,0,2,1,0,1,3,1,5,0,0,0,1,0,3,4,4,0,3,0,1,0,1,0,2,5,0,0,0,3,4,4,0,0,1,2,5,0,0,0,0,0,1,5,3,0,1,0,3,2,5,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,3,0,1,3,0,3,0,5,0,0,1,0,0,3,0,0,5,4
21,22,Samuel,Naranjo,Llorens,S. N.,64,hombre,rh,Comunidad Valenciana,Valencia,misma comunidad,+34723691369,samuel_naranjo@gmail.com,Castellano,no acepto,Grupo,no acepto,acepto,Común,no acepto,acepto,interior,50-60,500,350,privado,['jardin' 'terraza' 'piscina'],"['spa' 'lavanderia' 'gimnasio' 'garage' 'rehabilitacion' 'golf' 'cubierta'
 'tenis' 'huerto' 'piscina' 'esqui' 'futbolin' 'salacine']",False,<9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,2,0,5,0,0,0,4,0,0,0,0,5,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,4,5,0,0,3,0,0,0,0,3,1,0,0,0,0,0,2,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,3,0,3,0,0,5,5,4,0,2,0,0,2,0,0,0,0,0,0
22,23,Paola,Giner,Sancho,P. G.,68,mujer,musica,Extremadura,Cáceres,misma comunidad,+34747420741,paola_giner@tim.it,Castellano,acepto,Grupo,no acepto,no acepto,Común,acepto,no acepto,montaña,60-70,600,350,compartido,['no'],[],True,<3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,5,0,4,0,0,0,0,5,4,4,0,0,0,0,0,4,5,0,0,0,0,4,3,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
23,24,Pío,Pagès,Valenzuela,P. P.,61,hombre,investigaciontecnica,Extremadura,Badajoz,misma comunidad,+34746104753,pío_pagès@gmx.de,Castellano,no acepto,Individual,acepto,acepto,Común,acepto,no acepto,montaña,60-70,500,300,privado,['piscina' 'jardin' 'terraza'],"['golf' 'recreativos' 'salacine' 'cocina' 'spa' 'billar' 'esqui'
 'barbacoa' 'piscina' 'salamanualidades' 'futbol' 'huerto' 'gimnasio'
 'lavavajillas' 'pingpong' 'trastero' 'padel' 'lavanderia' 'futbolin'
 'buffet' 'baloncesto' 'hipica' 'rehabilitacion' 'tenis' 'zonasverdes'
 'cubierta' 'garage']",True,<9,4,0,0,0,5,0,0,5,0,0,0,0,2,0,5,5,0,0,0,2,0,0,1,0,1,0,0,5,0,2,2,0,4,0,0,5,1,0,4,0,0,0,0,2,4,4,2,2,5,5,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,4,0,2,5,0,0,0,0,0,3,0,4,3,0,0,0,2,4,0,0,1,0,0,4,0,0,0,2,2,0,1,4,3,3,0,0,0,3,4,5,0,0,0,3,3,2,0,3,0,3,4,0,0,1,0,5,0,0,0,0,0,0,4,1,0,2,1,0,3,0,5,5,0,0,2,0,5,0,0,1,3,3,0,0,0,1,0,0,4,0,0,0,2,0,0,0,1,0,5,0,0,5,1,0,4,0,0,0,0,4,3,0,0,0,5,2,2,0,5,2,3,0,4,2,2,0,0,1,0,3,0,0,1,0
24,25,José Manuel,Arco,Landa,J. A.,62,hombre,empresariales,La Rioja,La Rioja,misma comunidad,+34717622415,josé manuel_arco@gmail.com,Castellano,no acepto,Familia,no acepto,no acepto,Común,no acepto,acepto,costa,+80,700,800,compartido,['jardin' 'terraza' 'piscina'],"['recreativos' 'barbacoa' 'lavavajillas' 'salacine' 'cubierta' 'piscina'
 'pingpong' 'baloncesto' 'billar' 'golf' 'lavanderia' 'futbolin' 'futbol'
 'esqui' 'hipica' 'salamanualidades' 'cocina' 'garage' 'trastero'
 'gimnasio' 'buffet' 'padel' 'rehabilitacion' 'huerto' 'zonasverdes'
 'tenis' 'spa']",True,<3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,1
25,26,Reece,Williams,,R. W.,64,hombre,construccion,Ciudad Autónoma de Ceuta,Ceuta,todo el país,+34982636365,reece_williams@yahoo.com,English,no acepto,Familia,no acepto,no acepto,Común,no acepto,acepto,montaña,60-70,1400,600,compartido,['piscina' 'terraza' 'jardin'],[],False,<3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,2,0,0,3,0,5,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,5
26,27,Adrián,Suarez,Román,A. S.,60,hombre,investigaciontecnica,Castilla y León,Zamora,misma provincia,+34732094463,adrián_suarez@yahoo.com,Castellano,acepto,Familia,acepto,no acepto,Común,acepto,acepto,costa,70-80,700,150,compartido,['no'],"['futbol' 'trastero' 'lavanderia' 'cubierta' 'billar' 'baloncesto'
 'salamanualidades' 'esqui' 'cocina' 'pingpong']",True,+10,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,5,0,0,0,1,0,0,3,0,0,0,4,0,0,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,2,0,0,4,0,0,3,0,1,3,0,0,1,3,0,0,0,0,0,0,3,0,0,4,0,1,0,1,3,0,0,5,0,2,0,4,0,1,0,0,0,0,1,2,0,0,4,0,0,1,1,0,0,0,3,5,0,0,0,0,0,4,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,5
27,28,Matthieu,Cousin,,M. C.,67,hombre,comunicacion,Comunidad Foral de Navarra,Navarra,misma comunidad,+34894548957,matthieu_cousin@sapo.pt,Français,acepto,Grupo,no acepto,no acepto,Vegetariano,no acepto,no acepto,costa,+80,700,50,compartido,['piscina' 'jardin' 'terraza'],"['barbacoa' 'lavavajillas' 'trastero' 'cubierta' 'salacine' 'cocina'
 'baloncesto' 'garage' 'futbolin' 'spa' 'tenis' 'salamanualidades' 'golf'
 'padel' 'lavanderia' 'piscina' 'huerto' 'gimnasio' 'buffet' 'billar'
 'recreativos' 'esqui' 'pingpong' 'hipica' 'zonasverdes']",True,<9,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,4,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29,Mayte,Barranco,Ferrer,M. B.,60,mujer,derecho,Castilla y León,Zamora,misma provincia,+34723633770,mayte_barranco@outlook.com,Castellano,acepto,Grupo,no acepto,acepto,Común,acepto,no acepto,costa,+80,300,850,compartido,['terraza' 'jardin'],"['futbol' 'zonasverdes' 'salamanualidades' 'buffet' 'cocina' 'barbacoa'
 'baloncesto' 'cubierta' 'hipica' 'pingpong' 'billar' 'esqui' 'spa'
 'trastero' 'tenis' 'golf' 'garage' 'gimnasio' 'recreativos' 'lavanderia'
 'lavavajillas' 'padel' 'rehabilitacion' 'huerto' 'futbolin' 'piscina']",True,+10,1,0,3,5,4,3,3,0,0,3,5,0,3,0,0,0,0,5,1,0,0,4,0,5,0,1,3,0,1,0,2,2,5,0,5,0,5,0,4,0,2,2,0,0,0,0,1,5,2,0,2,0,0,0,3,3,0,4,4,0,5,0,0,3,0,1,4,0,0,0,2,1,0,0,5,5,0,2,0,4,0,4,5,0,0,0,0,0,0,2,2,1,5,4,0,2,0,0,0,1,4,0,1,3,0,0,0,2,5,0,0,0,0,0,0,1,1,0,5,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,5,1,0,0,0,3,4,4,0,0,3,0,3,0,3,1,0,0,3,0,3,1,2,2,5,1,3,5,0,0,0,0,3,2,0,1,0,4,0,0,0,0,0,1,4,4,0,2,0,5,3,0,3,2,0,0,4,0,0,0,0,2,1,2,5,0
29,30,Tomás,Lopes,Anjos,T. L.,67,hombre,enseñanza,País Vasco,Guipúzcoa,misma provincia,+34876224445,tomás_lopes@hotmail.com,Português,acepto,Grupo,no acepto,no acepto,Común,acepto,no acepto,costa,+80,600,500,compartido,['jardin' 'piscina'],"['spa' 'billar' 'huerto' 'hipica' 'rehabilitacion' 'trastero' 'padel'
 'futbol' 'salamanualidades']",True,<6,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,2,0,0,0,4,3,0,0,0,0,0,4,2,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,2,0,5,0,0,0,0,1,2,4,3,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,4,5,0,4,0,0,0,1,0,0,0,4,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,2,2,2,2,0,0,0,2,0,0,2,0,2,0,5,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,5,2,1,0,0,0,0,0,0
